"","t=1","t=2","t=3","t=4","t=5","t=6","t=7","t=8","t=9","t=10","t=11","t=12","t=13","t=14","t=15","t=16","t=17","t=18","t=19","t=20","t=21","t=22","t=23","t=24","t=25","t=26","t=27","t=28","t=29","t=30","t=31","t=32","t=33","t=34","t=35","t=36","t=37","t=38","t=39","t=40","t=41","t=42","t=43","t=44","t=45","t=46","t=47","t=48","t=49","t=50","t=51","t=52","t=53","t=54","t=55","t=56","t=57","t=58","t=59","t=60","accuracy"
"iRep=306",1,1,1,4,3,4,3,4,3,4,3,4,3,4,1,1,1,1,4,3,4,3,4,2,2,2,2,2,2,2,2,2,2,3,4,3,4,3,4,3,4,3,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0.466666666666667
"iRep=307",3,1,4,3,1,4,4,3,1,4,4,3,1,4,3,1,4,3,1,4,4,4,4,3,1,4,2,2,2,2,2,2,2,2,4,4,3,1,4,4,3,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0.433333333333333
"iRep=308",1,2,4,2,3,3,3,3,3,3,3,3,3,3,1,2,4,2,4,1,2,3,3,3,3,3,3,1,2,1,2,4,2,3,3,3,3,3,1,2,4,2,3,3,1,2,4,2,4,1,2,4,2,4,1,2,4,2,4,2,0.366666666666667
"iRep=309",2,1,4,1,4,3,3,2,3,2,2,2,2,1,4,3,2,2,3,2,2,1,4,3,3,2,2,2,2,2,1,4,3,2,2,3,2,2,2,3,3,2,2,1,1,4,3,2,2,1,4,1,4,3,2,3,2,3,2,2,0.566666666666667
"iRep=310",4,4,4,1,2,3,2,2,3,2,3,2,3,2,3,2,1,2,3,2,3,2,4,4,1,2,3,2,3,2,3,2,3,2,2,1,2,3,2,3,2,3,2,2,3,2,3,2,2,3,2,1,2,2,3,2,2,3,4,4,0.516666666666667
"iRep=311",4,3,4,3,4,3,3,1,1,1,2,2,2,4,3,4,4,3,4,3,3,1,2,4,3,1,1,2,4,3,1,2,2,4,3,4,3,3,4,4,3,3,1,2,4,3,4,3,1,1,2,2,4,4,3,1,2,2,2,4,0.45
"iRep=312",4,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4,3,2,1,4,3,2,3,2,1,4,3,2,1,2,1,4,2,3,2,1,4,3,2,1,4,3,2,1,4,2,1,4,3,2,1,0.416666666666667
"iRep=313",1,2,1,4,4,3,3,3,3,1,4,3,3,3,3,1,2,1,2,1,2,1,4,3,3,3,3,2,1,2,4,3,3,3,2,1,2,1,2,4,3,3,3,3,3,3,1,2,4,3,3,1,2,1,2,4,4,3,3,3,0.416666666666667
"iRep=314",2,4,1,3,4,1,3,2,4,1,3,1,3,1,3,1,3,4,1,3,2,4,1,3,1,3,4,1,4,1,4,1,3,4,1,3,1,3,4,1,3,1,3,4,1,3,2,4,1,3,1,3,4,1,4,1,3,1,3,1,0.333333333333333
"iRep=315",4,3,2,4,3,1,3,2,4,3,1,3,2,4,3,1,3,2,4,3,2,4,3,2,4,3,2,4,3,2,4,3,2,4,3,1,3,1,3,2,4,3,1,3,2,4,3,2,4,3,2,4,3,1,3,2,4,3,2,4,0.483333333333333
"iRep=316",4,3,1,4,3,1,3,1,4,3,1,3,1,3,1,4,3,3,1,3,1,3,1,3,1,3,1,4,3,1,4,3,1,3,1,3,1,3,1,3,1,3,1,3,1,4,3,1,3,1,3,1,4,3,1,3,1,3,1,3,0.3
"iRep=317",1,4,2,3,1,4,3,1,1,3,1,1,2,2,2,2,3,1,2,2,2,2,2,2,3,1,2,2,3,1,3,1,2,3,3,1,1,2,2,2,3,1,2,3,4,2,2,2,3,1,2,2,2,3,1,2,3,1,1,2,0.4
"iRep=318",4,3,2,1,3,2,4,3,2,1,3,4,3,2,1,3,2,1,3,2,1,3,4,3,4,3,4,2,1,3,4,2,1,3,2,1,3,2,4,2,1,3,2,4,2,1,3,4,2,1,3,2,1,3,4,3,4,2,1,3,0.483333333333333
"iRep=319",4,3,1,4,2,1,4,3,1,3,1,4,3,1,3,1,3,1,4,3,1,4,3,1,4,3,1,3,1,4,3,1,4,3,1,3,1,3,1,3,1,4,3,2,1,4,3,2,1,3,1,4,3,1,3,2,1,4,3,1,0.316666666666667
"iRep=320",4,3,1,2,4,3,1,2,4,3,1,3,1,3,1,2,4,2,4,2,4,3,1,2,4,3,1,3,1,2,4,2,4,3,1,2,4,3,1,2,4,3,1,3,2,4,3,1,3,1,3,1,2,4,3,1,2,4,3,1,0.4
"iRep=321",2,4,3,2,4,2,1,3,3,2,4,2,4,3,2,2,4,2,1,3,2,4,3,2,1,3,2,4,3,2,1,3,2,4,2,4,3,2,4,3,2,4,2,1,3,2,4,2,4,3,2,4,4,3,2,2,4,3,2,1,0.5
"iRep=322",2,4,3,1,4,4,3,1,4,3,4,4,2,4,2,2,4,3,1,2,4,2,2,4,1,2,2,4,3,1,2,4,3,1,3,1,4,3,4,4,2,4,4,3,1,4,3,1,2,4,2,4,2,4,3,1,2,2,4,3,0.55
"iRep=323",4,3,3,3,2,1,4,3,3,3,3,3,2,2,1,2,1,4,3,2,1,2,2,2,2,1,4,3,3,3,3,3,3,3,2,1,3,3,3,3,3,3,3,3,3,3,2,1,4,1,4,1,4,3,2,2,1,4,3,3,0.45
"iRep=324",3,3,3,1,4,4,2,1,4,2,1,4,2,1,4,2,1,4,4,2,1,4,2,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,4,2,1,2,1,4,2,1,4,4,2,1,4,2,1,0.516666666666667
"iRep=325",4,3,2,2,2,1,4,3,2,2,1,4,4,4,4,3,2,2,1,4,3,4,3,3,4,4,3,3,4,4,4,4,3,4,3,4,3,3,4,3,4,4,3,3,4,4,3,4,3,2,2,2,2,2,2,2,2,1,4,3,0.533333333333333
"iRep=326",3,4,1,2,2,3,4,2,2,3,4,1,2,2,3,3,4,3,4,1,1,2,2,2,3,3,4,2,3,4,2,2,3,3,3,3,3,3,4,3,3,3,3,4,2,3,4,1,4,3,3,3,4,2,2,2,3,4,1,2,0.4
"iRep=327",2,2,1,4,3,2,1,4,3,3,2,2,2,1,4,3,3,2,2,2,1,4,4,3,1,4,4,3,3,2,1,4,3,2,2,2,1,4,4,3,3,2,1,4,3,2,2,1,4,4,4,4,4,3,3,3,3,2,2,2,0.416666666666667
"iRep=328",4,3,4,2,2,2,3,4,3,4,3,4,3,4,1,4,2,2,2,1,4,2,2,1,4,1,3,4,1,3,4,3,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0.416666666666667
"iRep=329",2,4,3,1,2,4,3,1,2,4,3,1,2,4,3,1,2,4,3,1,2,4,2,4,3,3,1,2,4,3,1,2,1,2,1,2,4,2,4,3,1,2,4,3,1,2,4,3,1,2,1,2,4,2,4,3,1,2,1,2,0.366666666666667
"iRep=330",1,3,4,2,3,4,2,3,4,2,3,3,4,2,3,1,1,2,3,4,2,3,4,2,3,1,3,4,2,3,4,2,3,1,2,3,4,2,3,4,2,3,4,2,3,4,2,3,1,2,3,1,3,1,2,3,4,2,3,1,0.383333333333333
"iRep=331",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,3,1,3,1,4,4,4,4,1,3,1,4,4,4,2,2,2,2,2,2,2,2,2,2,2,3,1,3,1,3,1,4,4,0.433333333333333
"iRep=332",1,4,3,3,3,3,2,1,4,3,2,3,2,1,4,2,1,4,3,2,1,4,3,3,3,2,1,4,3,2,3,2,1,4,3,3,2,1,4,3,2,1,4,3,3,2,3,2,1,4,3,2,1,4,3,2,1,4,3,2,0.483333333333333
"iRep=333",1,3,4,2,3,4,1,3,4,1,3,4,2,3,4,2,3,4,2,3,4,2,3,4,2,3,4,2,3,4,2,3,4,1,3,4,2,3,4,2,3,4,2,3,4,1,3,4,1,1,1,3,4,2,3,4,1,3,4,2,0.383333333333333
"iRep=334",1,4,3,1,2,4,3,3,1,4,3,3,3,3,3,3,1,4,3,3,3,3,3,3,3,3,3,1,4,3,1,4,3,1,4,3,3,1,2,4,3,3,3,1,2,4,3,1,4,3,3,1,2,4,3,3,1,2,4,3,0.483333333333333
"iRep=335",4,2,1,2,1,2,4,2,1,2,3,4,2,1,2,1,2,3,4,2,1,2,1,2,1,2,3,4,2,3,4,2,4,2,3,4,2,4,2,4,2,3,3,4,2,1,2,3,4,2,1,1,2,3,4,2,4,2,4,2,0.516666666666667
"iRep=336",3,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,1,3,4,1,3,4,1,3,1,3,4,1,3,4,1,3,4,1,3,4,2,2,2,2,2,2,0.533333333333333
"iRep=337",2,4,3,1,2,2,4,3,1,2,2,2,2,4,3,1,2,4,3,4,3,4,3,1,2,2,2,4,3,4,3,4,3,1,2,2,2,4,3,1,2,2,2,2,2,2,4,3,4,3,1,2,4,4,3,1,2,2,2,4,0.516666666666667
"iRep=338",4,2,2,3,3,3,3,3,1,4,2,2,3,3,1,1,1,2,2,4,2,2,2,3,1,4,3,1,4,2,2,2,2,2,3,3,1,2,3,3,3,3,3,3,3,3,3,3,3,3,4,2,2,2,2,2,3,3,3,3,0.466666666666667
"iRep=339",2,4,2,4,2,1,3,3,3,3,3,3,3,2,4,2,1,3,3,3,3,3,3,3,3,3,2,4,2,1,3,3,3,2,4,2,1,3,3,3,3,4,2,4,2,4,4,2,1,3,2,4,2,1,3,1,3,3,3,3,0.483333333333333
"iRep=340",2,2,1,4,1,4,3,4,1,4,1,4,3,4,3,2,2,2,2,2,1,4,3,4,1,4,1,4,3,4,1,4,3,4,3,2,1,4,3,2,1,4,1,4,1,4,3,4,3,2,2,1,4,3,2,2,1,4,1,4,0.383333333333333
"iRep=341",3,1,4,2,2,1,4,4,3,1,4,4,3,2,2,2,1,4,4,4,3,1,4,1,4,4,4,3,2,1,4,4,3,2,2,2,2,1,4,3,2,2,2,2,2,2,2,2,1,4,3,1,4,3,2,1,4,4,4,4,0.483333333333333
"iRep=342",4,1,3,4,4,4,4,1,1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,4,1,1,3,2,2,1,3,4,1,3,2,2,2,2,2,2,2,2,2,2,1,1,3,4,4,4,1,0.466666666666667
"iRep=343",3,3,3,1,1,4,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,1,4,2,2,3,3,3,1,4,2,3,3,3,3,3,1,4,2,2,2,2,2,2,2,3,3,3,3,1,4,2,2,2,2,2,3,3,0.416666666666667
"iRep=344",4,1,2,1,3,3,3,3,3,3,3,3,3,2,1,3,3,3,2,1,2,1,3,3,3,3,3,3,3,3,2,1,2,1,3,3,3,3,3,3,3,3,3,2,1,3,2,1,2,1,3,3,3,4,1,3,3,3,3,3,0.366666666666667
"iRep=345",3,2,4,3,2,4,2,1,1,3,2,4,3,2,4,2,4,3,2,4,4,1,3,2,4,3,2,4,1,1,1,3,2,1,3,2,4,1,3,2,4,3,2,4,3,2,4,1,3,2,4,3,2,1,1,1,3,2,4,3,0.483333333333333
"iRep=346",2,3,2,2,3,1,4,4,4,2,3,4,2,3,4,4,2,3,1,4,2,2,3,1,4,4,2,2,3,4,2,3,4,4,2,3,1,1,4,4,2,2,3,4,4,4,4,2,3,2,3,4,4,4,2,2,2,3,1,4,0.483333333333333
"iRep=347",1,3,4,2,1,3,4,2,1,3,1,1,3,1,3,1,3,4,4,2,4,2,4,2,4,2,4,4,2,4,2,4,2,4,4,4,4,2,1,3,4,2,1,3,4,2,1,3,1,3,1,3,1,1,3,4,2,4,2,1,0.533333333333333
"iRep=348",4,2,1,3,2,4,2,1,3,1,3,2,4,4,4,4,2,1,3,2,1,3,2,4,4,4,2,4,2,1,3,2,4,4,2,4,1,3,2,4,4,4,2,4,4,4,2,4,4,4,1,3,2,4,2,1,2,4,2,4,0.483333333333333
"iRep=349",2,2,2,4,3,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,1,4,3,1,3,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,0.433333333333333
"iRep=350",3,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,1,4,1,1,4,1,4,2,2,2,2,2,2,2,2,3,4,1,1,4,1,4,4,1,4,4,1,4,1,0.55
"iRep=351",1,2,1,2,1,2,3,1,2,3,1,2,1,2,1,2,4,3,1,2,1,2,3,3,1,2,4,3,1,2,3,1,2,4,4,4,4,4,4,4,4,4,3,1,2,4,4,3,1,2,1,2,4,4,3,1,2,1,2,1,0.483333333333333
"iRep=352",4,1,3,2,2,3,4,3,2,2,3,2,3,2,2,2,2,3,2,3,4,1,1,3,2,2,2,3,4,3,2,2,3,4,1,3,4,1,3,2,3,2,3,2,2,2,3,4,1,3,4,1,3,4,3,4,1,3,4,3,0.35
"iRep=353",3,3,2,1,4,4,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,2,4,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,1,4,3,3,2,2,1,0.5
"iRep=354",2,4,3,1,4,2,4,2,4,2,3,1,4,2,4,2,3,1,4,2,4,2,4,2,4,2,3,1,1,4,2,4,2,4,2,4,2,4,2,4,3,1,4,2,4,2,3,1,4,2,4,2,4,2,4,3,1,4,2,4,0.466666666666667
"iRep=355",2,1,4,2,3,2,3,2,3,2,3,2,3,1,2,3,2,3,2,3,2,3,2,1,4,2,1,2,3,1,4,2,3,2,3,2,3,2,3,2,3,1,4,2,1,2,1,4,2,3,2,3,2,3,1,4,4,2,3,2,0.566666666666667
"iRep=356",2,2,2,2,2,3,1,4,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,3,1,4,3,1,4,4,3,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,4,3,1,4,4,3,2,3,1,4,2,2,0.483333333333333
"iRep=357",2,2,4,2,4,4,2,1,3,4,2,1,3,3,3,4,2,4,2,4,1,3,3,4,2,4,4,2,4,2,4,2,1,3,3,3,3,4,2,4,2,4,2,4,4,2,1,3,4,2,4,2,1,1,3,4,2,1,3,3,0.466666666666667
"iRep=358",1,4,2,3,4,2,3,1,2,3,1,2,4,2,3,1,4,2,3,1,2,4,2,4,2,3,2,3,1,2,3,2,3,1,2,3,4,2,3,4,2,3,2,3,1,2,3,1,2,3,4,2,3,1,2,3,4,2,3,1,0.383333333333333
"iRep=359",3,4,4,2,4,2,3,4,4,2,1,4,2,4,2,1,3,4,4,2,1,2,1,4,4,4,4,2,1,4,2,1,4,2,1,3,4,2,1,2,1,4,2,1,3,4,4,4,2,1,3,4,2,3,4,2,3,4,2,1,0.5
"iRep=360",1,4,3,4,3,2,1,4,3,4,3,4,3,4,3,2,2,1,4,3,2,1,4,1,4,3,3,4,1,4,3,4,3,2,2,1,4,1,4,1,4,1,4,3,2,1,4,3,2,2,1,4,3,2,1,4,3,2,1,4,0.5
"iRep=361",2,3,3,4,3,4,2,3,1,2,3,4,3,4,4,3,1,2,3,4,4,3,4,2,3,4,3,4,3,1,2,3,1,2,3,4,3,1,4,2,3,1,2,3,4,2,3,4,3,1,2,3,4,3,4,2,3,4,2,3,0.45
"iRep=362",4,3,1,3,1,3,1,2,3,1,3,1,3,1,2,4,3,1,3,1,3,1,2,4,4,4,3,1,3,1,2,4,2,4,4,3,1,3,1,3,1,3,1,3,1,3,1,2,4,3,1,3,1,2,4,3,1,3,1,3,0.4
"iRep=363",1,1,2,4,3,1,2,4,3,1,2,4,3,1,1,2,2,4,4,4,3,1,2,4,3,1,2,4,4,3,1,2,2,4,3,1,2,2,4,3,1,2,2,4,3,1,1,2,2,4,3,1,2,4,2,4,3,1,2,4,0.45
"iRep=364",1,4,3,1,4,3,1,2,4,2,4,3,1,2,4,2,4,2,4,2,4,2,4,2,4,2,4,2,4,2,4,3,3,1,2,4,2,4,3,1,2,4,2,2,4,2,4,3,2,4,3,1,2,2,4,3,4,2,4,2,0.533333333333333
"iRep=365",2,1,3,3,1,3,3,4,4,4,2,1,3,3,4,2,2,2,1,3,3,3,4,4,2,2,1,3,4,2,2,2,2,1,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,1,3,3,1,3,1,3,3,3,1,0.416666666666667
"iRep=366",4,1,4,3,2,2,1,4,3,3,3,2,2,1,4,3,3,3,3,2,1,4,1,4,3,3,3,3,3,3,2,2,2,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,3,3,3,3,3,3,3,2,1,4,1,0.35
"iRep=367",4,3,2,4,3,2,3,2,4,3,2,3,2,1,4,3,2,3,2,3,2,3,2,4,3,2,3,2,3,2,3,2,4,3,2,3,2,3,2,3,2,4,3,2,1,4,3,2,3,2,4,3,2,3,2,1,2,4,3,2,0.55
"iRep=368",1,1,1,1,3,4,2,3,4,2,4,2,3,4,2,3,1,1,1,1,1,1,1,3,4,2,3,4,2,3,4,2,3,1,1,1,1,3,4,2,3,4,2,3,4,2,3,3,4,2,3,4,2,4,2,3,3,4,2,3,0.416666666666667
"iRep=369",2,4,4,3,2,4,3,3,3,3,2,4,3,2,4,4,3,3,2,4,3,2,4,1,2,4,3,2,4,4,4,3,3,2,4,1,2,4,3,2,4,1,2,4,3,2,4,3,2,4,4,1,2,4,1,2,4,3,2,4,0.583333333333333
"iRep=370",2,4,1,3,4,1,3,2,2,2,4,1,3,2,4,1,3,2,4,1,3,3,2,2,2,2,2,2,4,1,3,2,2,4,1,3,3,4,1,3,3,2,4,1,3,4,1,3,3,2,4,1,3,3,2,2,2,4,1,3,0.383333333333333
"iRep=371",3,2,1,2,4,3,2,4,1,2,1,2,1,2,4,1,4,4,3,2,1,4,1,2,1,2,1,2,4,4,3,2,4,3,2,4,3,2,1,2,4,4,3,2,4,3,2,1,2,4,1,2,4,3,2,4,1,2,4,1,0.416666666666667
"iRep=372",3,2,2,4,3,2,2,4,3,2,4,3,2,4,3,2,4,3,2,4,3,2,2,4,3,2,4,3,2,2,4,1,1,3,2,2,4,3,2,2,4,3,2,2,2,2,4,3,2,4,1,3,2,4,3,2,4,1,3,2,0.5
"iRep=373",2,4,2,4,3,2,4,2,4,3,2,4,1,1,3,3,2,4,2,4,1,1,1,1,1,3,2,4,1,1,1,3,2,4,3,2,4,2,4,3,2,4,2,4,2,4,3,3,2,4,1,1,1,1,1,1,1,1,1,1,0.383333333333333
"iRep=374",4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,3,2,2,2,2,4,1,0.433333333333333
"iRep=375",1,4,3,2,1,1,4,3,2,4,3,2,1,4,4,3,2,4,3,2,1,1,4,3,2,4,3,2,1,1,4,3,2,4,3,2,1,4,3,2,1,1,4,3,2,4,3,2,4,3,2,1,4,3,2,4,3,2,1,4,0.4
"iRep=376",1,4,4,4,1,4,4,4,4,3,2,1,4,4,1,4,4,3,2,3,2,1,4,1,4,4,4,3,2,1,4,3,2,3,2,3,2,3,2,3,2,1,4,4,4,4,3,2,1,4,4,4,4,4,4,4,3,2,1,4,0.516666666666667
"iRep=377",2,2,4,3,1,3,1,3,1,4,2,2,2,4,3,1,4,3,1,4,3,1,4,3,1,4,3,1,4,3,1,4,2,4,2,2,2,2,2,2,4,4,3,1,4,2,2,4,2,4,2,4,2,4,2,4,3,1,4,2,0.433333333333333
"iRep=378",4,2,1,3,1,3,1,3,4,4,2,4,2,4,2,2,2,1,3,1,3,4,2,2,4,2,2,2,2,2,2,2,2,2,2,4,2,2,2,4,2,4,2,2,2,4,2,4,2,2,2,2,2,1,3,1,3,1,3,4,0.566666666666667
"iRep=379",4,2,1,4,2,1,4,3,3,2,2,2,1,4,3,2,1,4,3,3,2,1,4,3,2,1,4,4,3,2,1,4,4,4,4,3,3,3,2,1,4,3,2,1,4,3,3,2,2,1,4,3,2,1,4,3,3,2,1,4,0.583333333333333
"iRep=380",1,4,3,1,2,2,2,4,3,4,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0.483333333333333
"iRep=381",4,3,1,4,4,3,4,3,1,4,3,1,4,1,4,3,2,4,3,1,4,4,3,2,4,4,3,2,4,3,2,4,3,2,4,3,4,3,2,4,3,2,4,1,4,3,2,4,3,2,4,3,1,4,3,2,4,3,2,4,0.5
"iRep=382",4,3,2,1,3,3,2,4,3,3,3,2,1,3,2,1,3,2,2,2,2,1,4,1,4,3,3,3,2,1,3,3,3,3,3,2,1,3,2,1,4,3,3,3,2,1,3,3,2,1,3,3,3,3,2,1,4,3,3,3,0.333333333333333
"iRep=383",4,4,4,4,2,1,4,2,1,4,2,1,4,2,1,4,2,1,4,4,4,4,4,2,1,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,2,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0.466666666666667
"iRep=384",3,2,3,2,1,1,4,3,2,3,2,3,2,1,4,4,3,2,3,2,1,1,1,1,4,3,2,1,1,4,3,2,3,2,3,2,1,4,3,2,1,1,4,4,3,2,3,2,1,4,3,2,3,2,3,2,3,2,1,4,0.4
"iRep=385",2,4,3,3,1,1,2,3,3,1,2,3,1,1,2,3,1,2,3,3,1,1,2,4,2,4,2,4,2,4,2,4,4,3,3,1,2,3,3,1,2,3,1,2,3,3,1,2,3,3,1,2,3,3,3,1,1,2,4,2,0.35
"iRep=386",4,3,2,2,4,3,2,4,3,2,4,3,2,4,3,2,4,3,2,2,1,2,4,3,2,2,1,2,4,1,1,2,4,3,2,4,3,2,4,3,2,1,1,2,1,1,2,2,1,4,3,2,4,3,2,4,3,1,2,2,0.516666666666667
"iRep=387",4,3,1,1,2,3,1,2,3,1,2,3,1,2,4,3,1,2,4,4,3,2,4,3,1,1,2,4,3,1,2,4,3,1,2,4,3,1,2,3,1,2,4,3,1,2,4,3,1,2,3,1,1,3,1,3,1,2,4,3,0.466666666666667
"iRep=388",1,3,1,2,4,4,4,3,1,3,1,3,1,3,1,2,4,4,4,4,4,3,1,3,1,3,1,3,1,2,4,4,3,1,3,1,2,4,4,3,1,3,3,1,3,1,2,4,4,4,4,4,4,3,1,3,1,2,4,4,0.433333333333333
"iRep=389",1,4,3,1,4,3,1,4,3,1,4,3,1,4,3,2,1,4,3,1,4,3,4,3,2,1,4,3,2,1,4,3,2,1,4,3,1,4,3,2,1,4,3,1,4,3,1,4,3,1,4,3,2,1,4,3,1,4,3,1,0.566666666666667
"iRep=390",1,1,3,2,2,2,4,1,3,2,4,3,3,2,4,4,3,2,2,4,1,3,2,4,3,3,2,2,4,1,3,2,2,2,4,4,1,1,3,2,2,4,3,2,2,2,4,4,1,3,2,4,3,2,4,4,1,3,2,4,0.533333333333333
"iRep=391",4,2,2,3,1,1,2,3,2,2,2,4,4,4,4,3,1,2,2,4,3,1,4,4,3,2,2,3,1,4,3,1,2,2,4,4,4,3,2,4,4,3,2,2,2,2,2,2,2,2,4,4,3,1,2,4,4,4,4,3,0.483333333333333
"iRep=392",2,2,3,1,4,3,1,4,3,1,4,3,1,4,4,4,4,4,3,1,4,2,3,1,4,2,2,3,1,4,4,4,3,1,4,4,2,3,1,4,4,3,1,4,2,3,1,4,3,1,4,4,2,3,1,4,2,3,1,4,0.433333333333333
"iRep=393",4,3,2,4,2,4,4,3,2,4,1,2,4,3,2,4,3,2,1,2,2,4,3,2,2,1,2,1,1,2,4,2,4,1,2,4,3,2,4,3,2,4,2,4,4,4,3,2,1,1,2,4,3,2,4,3,2,1,2,4,0.5
"iRep=394",3,1,2,1,2,4,3,2,4,4,3,2,4,3,2,4,3,1,2,4,3,1,2,4,3,2,4,3,1,2,1,2,1,2,4,3,1,2,4,3,1,2,4,3,1,2,4,3,2,4,3,2,4,3,2,1,2,1,2,4,0.433333333333333
"iRep=395",3,3,3,2,2,1,4,1,4,3,3,3,3,3,3,3,3,2,2,1,4,3,3,3,3,3,3,3,3,2,2,1,4,1,4,1,4,3,3,3,3,3,3,3,3,2,2,1,4,3,2,2,1,4,3,3,3,3,3,3,0.333333333333333
"iRep=396",4,3,2,2,4,3,2,2,4,3,2,2,2,2,1,4,3,2,4,3,2,2,2,2,2,2,1,3,2,4,3,2,2,2,2,2,4,3,2,2,4,3,2,1,3,2,4,3,2,2,2,4,3,2,1,3,2,4,3,2,0.533333333333333
"iRep=397",4,2,4,3,1,4,3,1,4,3,1,3,1,4,3,1,4,3,1,3,1,4,3,1,4,3,1,4,3,1,4,3,1,4,3,1,4,3,1,4,3,1,4,3,1,3,1,4,3,1,3,1,3,1,3,1,4,3,1,3,0.366666666666667
"iRep=398",4,3,4,3,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,4,1,3,3,4,3,4,2,2,2,2,2,2,2,1,3,3,4,3,4,1,3,3,3,4,2,2,2,2,2,0.466666666666667
"iRep=399",1,4,2,3,4,2,3,4,2,3,4,2,3,2,3,4,2,3,2,2,3,1,3,2,3,4,2,3,1,3,4,2,3,1,2,3,4,2,3,4,2,3,4,2,3,1,4,2,3,2,3,4,2,3,4,2,3,2,3,2,0.533333333333333
"iRep=400",3,4,2,4,2,1,3,3,4,2,1,3,3,4,2,1,3,3,3,4,2,1,3,4,2,1,3,3,3,4,2,1,3,4,2,1,3,3,4,2,1,3,3,4,2,1,3,4,2,1,3,3,4,2,1,3,4,2,1,3,0.45
"iRep=401",3,2,2,2,2,2,2,1,3,2,1,3,2,2,4,4,2,1,4,1,1,3,2,2,2,2,2,2,2,2,2,4,2,1,3,2,2,2,2,1,4,1,3,2,4,4,1,3,2,4,2,2,2,2,2,1,4,1,3,2,0.533333333333333
"iRep=402",1,4,3,4,3,1,3,4,3,1,3,1,4,3,1,4,3,1,3,1,3,4,3,4,2,2,2,3,1,3,1,4,3,1,3,4,3,4,3,4,2,2,2,2,2,2,2,3,4,2,2,3,1,4,2,2,2,2,3,4,0.466666666666667
"iRep=403",1,4,1,4,1,3,2,1,3,3,3,3,3,3,3,2,1,4,1,4,1,4,1,3,3,3,3,3,3,2,4,1,3,3,2,1,3,3,3,3,2,4,1,4,1,3,3,3,3,3,3,3,3,3,3,3,2,1,4,1,0.35
"iRep=404",3,4,2,1,2,1,4,3,4,1,4,2,1,2,1,3,4,3,4,2,1,2,1,3,4,1,3,4,1,3,4,1,2,1,3,4,2,1,3,4,1,2,1,4,1,2,1,3,4,1,4,3,4,1,3,4,1,2,1,2,0.416666666666667
"iRep=405",2,1,4,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,3,3,3,3,3,3,3,3,2,2,1,4,1,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,3,3,3,3,3,3,0.366666666666667
"iRep=406",1,1,3,2,1,1,3,2,3,2,3,2,3,2,4,3,2,3,2,4,3,2,3,2,3,2,3,2,3,2,3,2,3,2,4,3,2,1,1,1,3,2,3,2,4,3,2,3,2,4,3,2,3,2,4,3,2,3,2,3,0.45
"iRep=407",4,3,2,4,3,2,2,4,3,2,1,3,2,1,3,4,3,2,1,3,4,3,2,4,3,2,1,3,2,1,3,2,2,4,3,2,4,3,2,4,3,4,3,2,1,3,2,1,3,4,3,4,3,2,4,3,2,1,3,2,0.516666666666667
